Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Hugo de Souza Nogueira-Corinthians;Léo Mana-Corinthians;André Ramalho-Corinthians;Cacá-Corinthians;Fabrizio Angileri-Corinthians;André Carrillo-Corinthians;José Andrés Martínez-Corinthians;Maycon de Andrade Barberan-Corinthians;Breno Bidon-Corinthians;Yuri Alberto-Corinthians;Memphis Depay-Corinthians;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Matheuzinho-Corinthians;Hugo-Corinthians;Raniele-Corinthians;Ángel Romero Villamayor-Corinthians;Charles Rigon Matos-Corinthians;Alex Santana-Corinthians;Héctor Hernández Marrero-Corinthians;Talles Magno-Corinthians;Gustavo Henrique-Corinthians;Félix Torres Caicedo-Corinthians;Matheus Donelli-Corinthians;Bidu-Corinthians;Ryan-Corinthians;Igor Coronado-Corinthians;Rodrigo Garro-Corinthians;João Pedro-Corinthians;Pedro Raúl-Corinthians;João Vitor Barros Silva-Corinthians;Luiz Eduardo Amorim de Souza-Corinthians;Fagner Conserva Lemos-Corinthians;João Victor Andrade Caetano-Corinthians;Pedro Henrique-Corinthians;Giovane Santana-Corinthians;Wesley Gassova-Corinthians;Gustavo Silva-Corinthians;Carlos Miguel dos Santos Pereira-Corinthians;Gabriel Moscardo-Corinthians;Paulinho-Corinthians;Guilherme Biro-Corinthians;Cássio Ramos-Corinthians;Raul Gustavo Pereira Bicalho-Corinthians;Fausto Vera-Corinthians;Matheus Araujo-Corinthians;Matías Rojas-Corinthians;Diego Palacios-Corinthians;Carlos Gilberto Nascimento Silva-Corinthians;Víctor Cantillo-Corinthians;Lucas Veríssimo-Corinthians;Fábio Santos Romeu-Corinthians;Giuliano Victor de Paula-Corinthians;Renato Augusto-Corinthians;Bruno Méndez Cittadini-Corinthians;Ruan de Oliveira Ferreira-Corinthians;Pedro Henrique Silva-Corinthians;Felipe Augusto-Corinthians;Murillo Santiago Costa dos Santos-Corinthians;Adson-Corinthians;Róger Guedes-Corinthians;Rafael Ramos-Corinthians;Roni Medeiros de Moura-Corinthians;Du Queiroz-Corinthians;Fabián Balbuena-Corinthians;Chrystian Barletta-Corinthians
2023-08-05;Corinthians;10;0;1;652;641;Internacional;3;4;9;15;3;4;0.44;0.56;445;0.84;7;18;3;3;0;1;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;0.0373333333333333;0.4285714285714285;374;0.0187165775401069;850.0;0.4444444444444444;9.090909090909092;-6;-0.12;3;-1;-11;0.0202247191011235;0.2222222222222222;0.22;2.0;1;1;2;0;1;0;1;0;0.2222222222222222;0.6666666666666666;0.0044943820224719;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-08-01;Corinthians;-1;0;9;652;-1;Newell's;3;4;10;18;6;6;0.57;0.43;469;0.84;12;12;3;4;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;7;0.0238888888888888;0.25;394;0.0304568527918781;691.2280701754387;0.5;8.771929824561404;-8;0.1399999999999999;-2;-1;0;0.021321961620469;0.2;0.285;2.5;0;2;2;1;0;0;0;1;0.2;0.3333333333333333;0.0042643923240938;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-29;Corinthians;10;0;2;652;777;Vasco da Gama;2;0;12;23;6;5;0.56;0.44;648;0.89;12;11;2;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6;0.0191304347826086;0.1666666666666666;577;0.0207972270363951;1030.357142857143;0.0;0.0;-11;0.12;-6;2;1;0.0185185185185185;0.25;0.1866666666666666;0.0;1;2;3;1;0;0;0;1;0.25;0.5;0.0046296296296296;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-25;Corinthians;12;22;3;652;201;São Paulo;0;3;5;15;4;2;0.4;0.6;410;0.83;15;13;0;3;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3;0.04;0.0;340;0.0441176470588235;850.0;0.8;10.0;-10;-0.1999999999999999;1;-3;2;0.0121951219512195;0.4;0.2;2.0;0;2;2;1;0;0;0;1;0.4;0.5;0.0048780487804878;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-22;Corinthians;10;17;28;652;697;Bahía;2;3;5;18;1;5;0.4;0.6;333;0.73;20;13;2;3;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;11;0.0333333333333333;0.1;243;0.0823045267489712;607.5;1.0;12.5;-13;-0.1999999999999999;-6;-1;7;0.015015015015015;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-18;Corinthians;-1;4;29;652;212;Universitario;6;4;7;18;5;9;0.44;0.56;418;0.77;16;9;4;1;2;3;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0311111111111111;0.375;322;0.0496894409937888;731.8181818181819;0.4285714285714285;6.818181818181818;-11;-0.12;-6;2;7;0.0167464114832535;0.2857142857142857;0.22;1.5;0;2;2;1;0;0;1;0;0.2857142857142857;0.4;0.0047846889952153;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
2023-07-15;Corinthians;12;22;0;652;682;América-MG;4;1;21;16;8;7;0.61;0.39;433;0.8;15;12;4;1;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8;0.024375;0.2666666666666666;346;0.0433526011560693;567.2131147540983;0.3809523809523809;13.114754098360656;5;0.2199999999999999;0;3;3;0.0484988452655889;0.1428571428571428;0.2033333333333333;2.6666666666666665;0;3;3;1;0;0;0;1;0.1428571428571428;0.375;0.0069284064665127;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-11;Corinthians;-1;0;29;652;212;Universitario;0;3;15;5;5;1;0.67;0.33;682;0.89;8;12;0;2;0;1;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.066;0.0;607;0.0131795716639209;905.9701492537312;0.2;4.477611940298507;10;0.34;2;-3;-4;0.0219941348973607;0.0666666666666666;0.67;3.0;0;1;1;1;0;0;0;1;0.0666666666666666;0.2;0.001466275659824;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-07-08;Corinthians;10;4;3;652;220;Atlético Mineiro;2;3;8;26;2;6;0.4;0.6;397;0.75;7;15;2;3;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10;0.023076923076923;0.2857142857142857;298;0.023489932885906;745.0;0.25;5.0;-18;-0.1999999999999999;-8;-1;-8;0.0201511335012594;0.125;0.4;2.0;1;0;1;1;0;0;1;0;0.125;0.5;0.0025188916876574;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-05;Corinthians;12;0;3;652;682;América-MG;2;1;18;15;10;5;0.66;0.34;613;0.84;6;6;2;1;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0226666666666666;0.3333333333333333;515;0.0116504854368932;780.3030303030303;0.2222222222222222;6.0606060606060606;3;0.32;-1;1;0;0.0293637846655791;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-07-02;Corinthians;10;0;22;652;659;Bragantino;3;2;12;10;4;5;0.4;0.6;367;0.7;15;17;3;2;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2;0.06;0.2;257;0.0583657587548638;642.5;0.3333333333333333;10.0;2;-0.1999999999999999;2;1;-2;0.0326975476839237;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-06-28;Corinthians;-1;7;0;652;2;Liverpool;1;1;14;21;8;7;0.63;0.37;488;0.86;12;10;1;1;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0176190476190476;0.0833333333333333;420;0.0285714285714285;666.6666666666666;0.5;11.11111111111111;-7;0.26;2;0;2;0.0286885245901639;0.2142857142857142;0.21;2.333333333333333;1;2;3;1;0;0;0;1;0.2142857142857142;0.375;0.0061475409836065;4.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2023-06-24;Corinthians;10;7;6;652;649;Paranaense;2;5;12;24;3;6;0.66;0.34;606;0.87;11;25;2;5;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.0141666666666666;0.1818181818181818;527;0.0208728652751423;798.4848484848485;0.4166666666666667;7.575757575757575;-12;0.32;0;-3;-14;0.0198019801980198;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-06-21;Corinthians;10;7;3;652;662;Santos;4;2;10;12;4;4;0.49;0.51;439;0.82;14;17;4;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.0425;0.2857142857142857;360;0.0388888888888888;734.6938775510205;0.2;4.081632653061225;-2;-0.02;-3;2;-3;0.0227790432801822;0.2;0.245;1.0;2;0;2;1;0;0;1;0;0.2;0.5;0.0045558086560364;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-06-10;Corinthians;10;29;3;652;656;Cuiabá;2;3;24;10;7;2;0.62;0.38;531;0.88;11;13;2;3;0;0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6;0.038;0.1818181818181818;467;0.0235546038543897;753.2258064516129;0.3333333333333333;12.903225806451614;14;0.24;2;-1;-2;0.0451977401129943;0.0416666666666666;0.62;8.0;0;1;1;0;1;0;0;1;0.0416666666666666;0.1428571428571428;0.0018832391713747;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-06-07;Corinthians;-1;29;17;652;219;Independiente del Valle;3;3;3;16;1;6;0.44;0.56;470;0.83;8;5;3;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.035;0.375;390;0.0205128205128205;886.3636363636364;1.0;6.818181818181818;-13;-0.12;-1;0;3;0.0063829787234042;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-06-03;Corinthians;10;17;14;652;682;América-MG;0;1;6;16;2;6;0.71;0.29;700;0.84;14;16;0;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2;0.018125;0.0;588;0.0238095238095238;828.1690140845071;0.5;4.225352112676057;-10;0.42;1;-1;-2;0.0085714285714285;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-31;Corinthians;12;2;14;652;220;Atlético Mineiro;1;4;16;16;5;5;0.53;0.47;482;0.76;7;19;1;4;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.029375;0.1428571428571428;366;0.0191256830601092;690.566037735849;0.25;7.547169811320754;0;0.06;0;-3;-12;0.0331950207468879;0.125;0.265;2.0;1;1;2;1;0;0;0;1;0.125;0.4;0.0041493775933609;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Corinthians;10;1;3;652;197;Fluminense;4;2;14;22;4;7;0.3;0.7;309;0.77;18;6;4;2;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6;0.0318181818181818;0.2222222222222222;238;0.0756302521008403;793.3333333333334;0.5;23.333333333333336;-8;-0.3999999999999999;1;2;12;0.0453074433656957;0.1428571428571428;0.15;3.5;0;2;2;1;0;0;0;1;0.1428571428571428;0.5;0.0064724919093851;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-05-24;Corinthians;-1;1;2;652;654;Argentinos Jrs.;2;1;4;12;0;2;0.39;0.61;340;0.73;8;13;2;0;0;1;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;8;0.0508333333333333;0.25;248;0.032258064516129;635.8974358974359;0.75;7.692307692307692;-8;-0.2199999999999999;-5;1;-5;0.0117647058823529;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-21;Corinthians;10;1;13;652;214;Flamengo;2;0;15;10;3;3;0.35;0.65;356;0.81;12;9;2;0;0;0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6;0.065;0.1666666666666666;288;0.0416666666666666;822.8571428571429;0.6;25.714285714285715;5;-0.3;3;2;3;0.0421348314606741;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-17;Corinthians;12;0;0;652;220;Atlético Mineiro;3;1;3;21;0;8;0.25;0.75;236;0.65;12;12;3;1;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5;0.0357142857142857;0.25;153;0.0784313725490196;612.0;0.6666666666666666;8.0;-18;-0.5;-3;2;0;0.0127118644067796;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-14;Corinthians;10;7;3;652;201;São Paulo;2;4;7;7;3;1;0.33;0.67;344;0.8;16;18;2;4;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4;0.0957142857142857;0.125;275;0.0581818181818181;833.3333333333333;0.7142857142857143;15.15151515151515;0;-0.34;1;-2;-2;0.0203488372093023;0.1428571428571428;0.33;5.0;1;0;1;0;1;0;0;1;0.1428571428571428;0.3333333333333333;0.002906976744186;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-05-11;Corinthians;10;7;3;652;210;Botafogo;2;1;12;16;4;6;0.46;0.54;527;0.87;5;12;2;1;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3;0.03375;0.4;458;0.0109170305676855;995.6521739130434;0.25;6.521739130434782;-4;-0.08;0;1;-7;0.0227703984819734;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-05-08;Corinthians;10;3;3;652;644;Fortaleza;2;2;21;16;8;2;0.48;0.52;488;0.85;6;9;2;2;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0325;0.3333333333333333;415;0.0144578313253012;864.5833333333334;0.238095238095238;10.416666666666668;5;-0.04;0;0;-3;0.0430327868852459;0.0476190476190476;0.48;5.0;0;1;1;0;1;0;0;1;0.0476190476190476;0.125;0.0020491803278688;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023-05-02;Corinthians;-1;3;17;652;219;Independiente del Valle;4;2;18;10;6;4;0.53;0.47;520;0.85;11;8;4;2;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3;0.047;0.3636363636363636;442;0.0248868778280542;833.9622641509434;0.1666666666666666;5.660377358490566;8;0.06;0;2;3;0.0346153846153846;0.0555555555555555;0.53;3.0;1;0;1;0;0;1;0;1;0.0555555555555555;0.1666666666666666;0.0019230769230769;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2023-04-29;Corinthians;10;3;3;652;217;Palmeiras;3;3;10;21;2;6;0.45;0.55;437;0.82;15;20;3;3;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12;0.0261904761904761;0.2;358;0.0418994413407821;795.5555555555555;0.3;6.666666666666666;-11;-0.1;-9;0;-5;0.022883295194508;0.1;0.45;3.0;0;1;1;0;0;1;1;0;0.1;0.5;0.0022883295194508;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
